"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"It's Open House time!! Check out this 2BR gorgeousness in #financialdistrict this Sunday... http://t.co/czxSJOPaV1",FALSE,0,NA,2014-02-28 17:44:04,FALSE,NA,"439455976874582017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Stay posted... we've got a few really AWESOME listings coming onto the market next week!! #we'rebusyoverhere",FALSE,0,NA,2014-02-27 20:31:09,FALSE,NA,"439135638986952706",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"#OPENHOUSE ALERT! For those who can't find available inventory in #Brooklyn, check it out: http://t.co/kTHpuMaaC0",FALSE,0,NA,2014-02-25 17:50:26,FALSE,NA,"438370417066397697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"We like to hear this! http://t.co/iDjdEI7SaT",FALSE,0,NA,2014-02-24 23:04:48,FALSE,NA,"438087142892662787",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"A half of a block from the park, a newly renovated true 1BR...all for under $300K. How did we do that?! #inwood http://t.co/USgj2LIoM9",FALSE,0,NA,2014-02-24 21:35:26,FALSE,NA,"438064652829089792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",1,FALSE,FALSE,NA,NA
"Not seeing enough inventory for downtown properties?! Come see this 1BR on a perfect Gramercy block!  @leiafurer http://t.co/SyUu3FkCtU",FALSE,0,NA,2014-02-19 21:51:44,FALSE,NA,"436256813743616000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"A good go-to guide for New Yorkers who frequent the subway: @Gothamist http://t.co/iTInSIo8uv",FALSE,0,NA,2014-02-19 19:20:49,FALSE,NA,"436218836149633024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Dreaming of the beach?! Check out this new listing in Nantucket... we can almost smell the sea air... http://t.co/8KBqCNWmmz",FALSE,0,NA,2014-02-19 17:59:06,FALSE,NA,"436198269627428864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"New Listing ALERT! Check out this pristine UWS Classic 5. #welikey http://t.co/5grwfg144w",FALSE,0,NA,2014-02-17 18:58:53,FALSE,NA,"435488539334021120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",1,FALSE,FALSE,NA,NA
"RealDirect in the WSJ - even made it to print...
http://t.co/vxvOzOnUTy",FALSE,0,NA,2014-02-14 22:58:46,FALSE,NA,"434461744254435328",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",2,FALSE,FALSE,NA,NA
"Happy Valentine's Day from RealDirect! Why not buy that special someone an apartment?! #bestgiftever http://t.co/aL6tWBqgNa",FALSE,0,NA,2014-02-14 21:44:20,FALSE,NA,"434443014010728448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Remember when NYC used to look like this?! We miss that. #bringonspring http://t.co/BUaGYMaLPY",FALSE,1,NA,2014-02-13 15:55:23,FALSE,NA,"433992809998069760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",2,FALSE,FALSE,NA,NA
"http://t.co/EOCmb4Hwge and our own Doug Perlson are in the news! Chk it out especially if you are into home design! http://t.co/QsgxssyMHd",FALSE,0,NA,2014-02-12 21:45:45,FALSE,NA,"433718593369288704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",2,FALSE,FALSE,NA,NA
"NEW LISTING ALERT! Looking for something in the #FIDI? Check out this beauty! http://t.co/hkIzaRm2Td",FALSE,0,NA,2014-02-11 19:55:48,FALSE,NA,"433328534358986752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",1,FALSE,FALSE,NA,NA
"NEW LISTING ALERT! Didn't think you could get a great apartment for under $400K in the Village? Well, here it is! http://t.co/q3nL4Z7xiz",FALSE,0,NA,2014-02-07 22:29:49,FALSE,NA,"431917745442004992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",1,FALSE,FALSE,NA,NA
"RealDirect in the news! @DNAinfo http://t.co/3AWRWPfR24",FALSE,1,NA,2014-02-05 15:55:35,FALSE,NA,"431093757467820033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",1,FALSE,FALSE,NA,NA
"""You snooze, you lose"" seems to be the theme these days when looking for that perfect apartment... http://t.co/1wOyLoHa0l",FALSE,1,NA,2014-02-03 22:02:10,FALSE,NA,"430461232433209344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"SOLD! (and sold well!) Saving the owners $35,532 in commission!! #holycow http://t.co/5Zpp9QyMH8",FALSE,0,NA,2014-01-24 22:29:57,FALSE,NA,"426844347066118144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",1,FALSE,FALSE,NA,NA
"This is why we're so #busy! #workinghard  http://t.co/wzVUYS1TSg",FALSE,0,NA,2014-01-23 20:27:07,FALSE,NA,"426451049382039556",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING ALERT! #locationlocationlocation doesn't get better than this Astor Place coop: http://t.co/pO5iPMAgU7",FALSE,0,NA,2014-01-22 19:34:42,FALSE,NA,"426075470203850752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Here's another reason to consider new construction!  http://t.co/Eb1Cb0D4Rl",FALSE,0,NA,2014-01-21 19:00:35,FALSE,NA,"425704495318724608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"For those who will be looking for a really, REALLY big house in Williamsburg. http://t.co/cP4qkiBKRb",FALSE,0,NA,2014-01-17 18:38:18,FALSE,NA,"424249335920869376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING ALERT! We're proud to put this gorg 4BR/2.5Ba on the market today! #murrayhill http://t.co/mvaS8VrLfu",FALSE,0,NA,2014-01-16 17:50:48,FALSE,NA,"423874993907171329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",1,FALSE,FALSE,NA,NA
"RealDirect is in the news again... #soflattered http://t.co/Lg9tPT87jM",FALSE,0,NA,2014-01-15 16:54:04,FALSE,NA,"423498327829643264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Even celebrities love our properties! Check out who bought our latest townhouse listing... http://t.co/whN0XlO6mV",FALSE,0,NA,2014-01-15 16:21:01,FALSE,NA,"423490010768105472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",1,FALSE,FALSE,NA,NA
"#Brooklyn state of mind... for the early 1900's at least! Check out vintage photos of homes in BK from 100 yrs ago. http://t.co/enW2nH36ld",FALSE,1,NA,2014-01-13 19:49:36,FALSE,NA,"422817726919237632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"SOLD! Saving the owners $13,410 in commission #sexystuff http://t.co/gS2pblhjOh",FALSE,0,NA,2014-01-08 20:21:59,FALSE,NA,"421013938059231232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING: 1BR in Murray Hill - Even though it's cold you might want to #getitwhileitshot http://t.co/w8GQlpdPJ4",FALSE,1,NA,2014-01-07 21:17:22,FALSE,NA,"420665486360076288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"It might be cold out, but this makes us feel warm and cozy inside... Manhattan sales highest in 25 years! http://t.co/5gIRsrxUmM",FALSE,0,NA,2014-01-03 18:51:58,FALSE,NA,"419179344578093056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Oh, you're welcome! SOLD and CLOSED and SAVED the owner $14,810: http://t.co/hWKjFjWpCb",FALSE,0,NA,2014-01-02 19:49:41,FALSE,NA,"418831482472247296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Amazing time capsule apt in Paris http://t.co/TdtKMBvQ4M",FALSE,0,NA,2013-12-30 17:43:40,FALSE,NA,"417712606724374528",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Another one bites the dust! SOLD: 66 Madison Avenue... we saved the owners $14,875 #coldhardcash http://t.co/xIhVs73oNI",FALSE,0,NA,2013-12-19 19:29:29,FALSE,NA,"413752970140848128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Speaking of SOLD things, take a look at this Gramercy 1BR. We saved them $14,060 in commission #nowthatsludicrous  http://t.co/0ibApmzxNq",FALSE,0,NA,2013-12-18 20:27:19,FALSE,NA,"413405136174608385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Maybe a new record for Brooklyn? Who thinks it is priced right?? http://t.co/itwiLGKNMT",FALSE,0,NA,2013-12-17 22:48:55,FALSE,NA,"413078382604079104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",1,FALSE,FALSE,NA,NA
"With Brooklyn prices soaring, anyone making the move to Queens?? http://t.co/ZkEDQ3jHhR",FALSE,0,NA,2013-12-17 19:09:39,FALSE,NA,"413023200776183808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"SOLD over ask and @RealDirect saved the homeowners $26,825. Happy Holidays to them! http://t.co/nXd4TsEjB1",FALSE,0,NA,2013-12-17 16:51:21,FALSE,NA,"412988396349292544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"In case you don't win the $550M lotto tomorrow: @luxuryforless http://t.co/A8Zx5TpV2a",FALSE,0,NA,2013-12-16 17:04:14,FALSE,NA,"412629249606963200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"@realestatejen Looks very nice!",FALSE,0,"realestatejen",2013-12-16 17:02:38,FALSE,"412627621558894592","412628850175008768","10940002","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Just SOLD: 215 East 24th Street.... and we saved them (drum roll, please) $76,025! #holycow #howcoolarewe http://t.co/e1P870KBnX",FALSE,0,NA,2013-12-13 17:12:12,FALSE,NA,"411544090958782464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",1,FALSE,FALSE,NA,NA
"SOLD: 303 East 43rd Street, NYC. @RealDirect saved the owners of this pretty apt $28,370. Wowsers! http://t.co/HNbPGBdWUc",FALSE,0,NA,2013-12-12 16:40:41,FALSE,NA,"411173774566768641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"@ashwindeshmukh and if you log in once, we will keep you logged in...",FALSE,1,"ashwindeshmukh",2013-12-11 19:13:56,FALSE,"410811269579427840","410849953871695872","16178993","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"@ashwindeshmukh unfortunately we need to do it this way because we are a brokerage, and the Real Estate Board requires it.",FALSE,1,"ashwindeshmukh",2013-12-11 19:12:51,FALSE,"410811269579427840","410849681153855488","16178993","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Take a gander at one of the coolest apartments in NYC - thanks @CurbedNY for the peep show! http://t.co/Cl4NBNlDkm",FALSE,0,NA,2013-12-11 18:01:12,FALSE,NA,"410831646305161217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"#Savemoney w/@RealDirect. These homeowners did! They saved $16,647 at closing- but who's counting?! (clearly, we are) http://t.co/ryO4YbQFfi",FALSE,0,NA,2013-12-11 17:16:41,FALSE,NA,"410820445303078912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"SOLD $20K over ask and RealDirect saved the owners $7,200 in closing costs. #werock  http://t.co/UnR7f26yFy",FALSE,0,NA,2013-12-09 19:15:02,FALSE,NA,"410125452129222656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"SOLD! Willyburg Waterfront-- Sold #overask and we saved the owners $30,750. What would you do with an extra $30K?! http://t.co/2VVqYOiiir",FALSE,0,NA,2013-12-06 16:13:25,FALSE,NA,"408992583235301376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Sold over ask...and RealDirect saved the owners $40,380 in closing costs. #whocouldaskforanythingmore http://t.co/XFu2o9Zhg1",FALSE,0,NA,2013-12-05 15:55:39,FALSE,NA,"408625724904333312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",1,FALSE,FALSE,NA,NA
"Beautiful Brooklyn #brooklynheights #3BR3BA http://t.co/m77liBooo3",FALSE,0,NA,2013-12-04 18:18:59,FALSE,NA,"408299410322243584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"In the market for the UWS? Check out our Open House on Sunday at http://t.co/sulZydeFbs",FALSE,0,NA,2013-12-04 18:17:05,FALSE,NA,"408298929491415040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"""Today's buyers never stop looking online"" -- Why to list your home during the holidays: http://t.co/BFKda2V91p!",FALSE,0,NA,2013-12-04 15:20:25,FALSE,NA,"408254469244088320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Oh hello beautiful! #outdoorspacegalore New Listing: http://t.co/BIwlZUIJnK",FALSE,0,NA,2013-12-03 19:20:36,FALSE,NA,"407952528622383104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Pied a terre, anyone? #uws #sizedoesntmatter New listing: http://t.co/sulZydeFbs",FALSE,0,NA,2013-12-03 19:18:07,FALSE,NA,"407951902219841536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"""I could not have done it without the power of your platform!"" wrote a happy RealDirect client today. #weloveourclientstoo",FALSE,0,NA,2013-10-18 19:34:47,FALSE,NA,"391286253888352256",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"High Demand for 3BR Apts http://t.co/j65HcEvwOu",FALSE,0,NA,2013-10-17 15:42:33,FALSE,NA,"390865421605163008",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Proud to announce our newest listing - full floor with wrap terrace at the iconic One Madison. http://t.co/S4HftIOjwq",FALSE,0,NA,2013-10-08 20:07:25,FALSE,NA,"387670588950462464",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",2,FALSE,FALSE,NA,NA
"Our CEO @DougPerlson weighs in on the #shutdown and how it will impact NYC Real Estate @trdny http://t.co/DEKZpICtxS",FALSE,0,NA,2013-10-02 22:21:57,FALSE,NA,"385530118954704896",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"RT @trdny: Fed’s stimulus decision is temporary tonic for real estate http://t.co/VzRh5Sguve via @trdny @DougPerlson",FALSE,0,NA,2013-09-19 19:01:29,FALSE,NA,"380768625839185920",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NY1 piece on when owners should FSBO, airing now through end of week. Featuring @DougPerlson.",FALSE,0,NA,2013-08-13 18:12:13,FALSE,NA,"367347877267251200",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Whether you want a 20' wide #EastVillage townhouse or a 2BR/2BA #Prospect Heights Condo, u can find it on RealDirect.http://t.co/WZNmfEl87E",FALSE,0,NA,2013-08-07 20:40:04,FALSE,NA,"365210758893674496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"We just saw listing in Belle Harbor with ""sunken living room"" in the description.  Too soon.",FALSE,0,NA,2013-07-29 22:21:06,FALSE,NA,"361974694112538624",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"New Listing: 20 Windows on the Hudson at 11 Riverside Drive, 8JHW - $3.895M
http://t.co/7yeYtJtUhU",FALSE,0,NA,2013-06-27 21:36:49,FALSE,NA,"350367136276942848",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Nice look at the NoMad neighborhood by @CurbedNY - one of the few rapidly changing Manhattan 'hoods. http://t.co/vQ4BQvFBO7",FALSE,0,NA,2013-06-21 17:28:44,FALSE,NA,"348130376893489152",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Very sad to hear about Jason Sheftell - NYDN Real Estate reporter. Our condolences go out to his family and friends. http://t.co/poxU2wYS3D",FALSE,0,NA,2013-06-17 18:55:48,FALSE,NA,"346702738702336000",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Deserves it. RT @Brownstoner: LPC considering landmarking more of Ditmas Park. http://t.co/Xb5oIfj9Yq",FALSE,0,NA,2013-06-10 18:30:52,FALSE,NA,"344159746737184769",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Our new 2 BR listing at 440 Kent Avenue has spectacular views. #Williamsburg http://t.co/bnufd9B2VS",FALSE,0,NA,2013-06-06 21:44:38,FALSE,NA,"342758960522219520",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"RT @thestreet: Expect More Bidding Wars For Manhattan Real Estate http://t.co/g2EqF7tyKU",FALSE,0,NA,2013-03-22 16:03:37,FALSE,NA,"315131661497020417",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",1,FALSE,FALSE,NA,NA
"Ever wonder how real estate brokers get paid? We're breaking down commissions for you: http://t.co/pQpejPN6wu",FALSE,0,NA,2013-03-20 14:34:53,FALSE,NA,"314384555861762052",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",0,FALSE,FALSE,NA,NA
"RT @dougperlson: NYTimes: Home Buyers Seek Wrecks using @RealDirect http://t.co/cGbT6ZZ4KF",FALSE,0,NA,2013-03-17 19:38:59,FALSE,NA,"313373921296662529",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",3,FALSE,FALSE,NA,NA
"Home Buyers Seek Manhattan Wrecks using @RealDirect ""unrenovated"" search option. @nytrealestate http://t.co/ThXFgfXrpU",FALSE,0,NA,2013-03-15 20:04:46,FALSE,NA,"312655634044706816",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",4,FALSE,FALSE,NA,NA
"Just listed: 229 West 97th Street #6D - 4BR, 3BA, 2,300sf - $2,695,000 - http://t.co/yg09yaPGKt http://t.co/279sA0ZnGE #uws #powellton",FALSE,0,NA,2013-03-13 18:22:53,FALSE,NA,"311905216209510402",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Just listed: 101 West 24th St #9C - 1BR, 1.5BA, 793sf - Condo - $1,365,000 http://t.co/4pIJlKDgGU http://t.co/dKZZJLcAlU #chelsea #stratus",FALSE,0,NA,2013-03-12 15:19:07,FALSE,NA,"311496585320210432",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",0,FALSE,FALSE,NA,NA
"It's starting to feel like spring (in the real estate market) - http://t.co/CeAbyCpO4V",FALSE,0,NA,2013-03-08 15:04:55,FALSE,NA,"310043457559347200",NA,"<a href=""http://www.mailchimp.com"" rel=""nofollow"">MailChimp</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Introducing...the ""RealBargain,"" the latest property search feature from @RealDirect. http://t.co/AeCEQIofDs http://t.co/eUBFbtSNGR",FALSE,0,NA,2013-03-04 15:31:33,FALSE,NA,"308600607869124608",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Just listed: 150 Columbus Ave #26A - 2BR, 2.1BA, 1,725sf - Condo - $3,795,000 http://t.co/iv1FRoe4Cv http://t.co/nMyFArYAIf #uws",FALSE,2,NA,2013-03-01 22:22:45,FALSE,NA,"307616926585192448",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Just listed: 220 Riverside Blvd #9F - 1BR, 1BA, 923sf - Trump Place - Condo -  $1,070,000 http://t.co/E9Th67bnW9 http://t.co/PqBM94BE3L #uws",FALSE,0,NA,2013-03-01 18:50:46,FALSE,NA,"307563579819847681",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",3,FALSE,FALSE,NA,NA
"@RealDirect launches new buyer tools; allows registered users to leave tips and candid photos on listings http://t.co/lpuzt00raI",FALSE,0,"RealDirect",2013-02-28 16:48:42,FALSE,NA,"307170474545266689","63243463","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",3,FALSE,FALSE,NA,NA
"@mcharlesny It's 2.5% - standard co-broke",FALSE,0,"MidtownMikeNY",2013-02-25 16:19:41,FALSE,"305690585791074304","306076006786166784","93428407","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Just listed: 333 West 84th Street #8 - 2BR, 2BA, Penthouse duplex - $1,665,000 http://t.co/tooG72YZJR http://t.co/4K8MOVPVo5 #uws #roofdeck",FALSE,0,NA,2013-02-25 15:29:35,FALSE,NA,"306063400226652160",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Just listed: 363 East 76th Street #21C - 5BR, 3BA, 2,620sf - $3,095,000 http://t.co/DhXW5atWoP http://t.co/OmLjkjk2IW #ues #views #coop",FALSE,0,NA,2013-02-22 14:51:09,FALSE,NA,"304966565667930112",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",2,FALSE,FALSE,NA,NA
"You've found the home of your dreams, now how much should you bid for it? @RealDirect CEO @DougPerlson shares his tips: http://t.co/K6Dx8A9c",FALSE,0,NA,2013-02-19 16:21:44,FALSE,NA,"303902197761052673",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",7,FALSE,FALSE,NA,NA
"Just listed: 24 Fifth Ave #616 - 1BR, 1BA, 700sf - Greenwich Village - $765,000 http://t.co/2elRkoxE http://t.co/MHe04RwT #village #nyu",FALSE,2,NA,2013-02-19 15:50:45,FALSE,NA,"303894400801591298",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",3,FALSE,FALSE,NA,NA
"We welcome the newest member of the RealDirect team - Kaleb Laidley - weighing in at 7 pounds 14 oz. Congrats Kumar and Joy!",FALSE,0,NA,2013-02-14 15:01:31,FALSE,NA,"302070070023188480",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",1,FALSE,FALSE,NA,NA
"Just listed: 467 Central Park West #4E - Condo - 1BR, 1BA, 793sf - $699,000 http://t.co/tOSSpRPI http://t.co/b08qxGzw  #uws",FALSE,1,NA,2013-02-11 15:05:27,FALSE,NA,"300983895137067008",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Just listed: 250 East 54th Street #15F - 3BR, 3BA, 1,647sf - Condo - $1,995,000 http://t.co/mr3phP9P http://t.co/oBbAF1pd #midtown #spa",FALSE,0,NA,2013-02-07 15:08:21,FALSE,NA,"299535073068339202",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",4,FALSE,FALSE,NA,NA
"Just listed: 251 West 98th Street #5D - Studio, 1BA, Condo - $488,800 http://t.co/mpgfo2uQ http://t.co/3SuhFTeM #uws #renovated #washerdryer",FALSE,0,NA,2013-02-06 18:45:19,FALSE,NA,"299227287902097408",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",4,FALSE,FALSE,NA,NA
"Just listed: 225 East 34th Street #10J - 1BR, 1BA, 870sf - Condo - $969,000 http://t.co/YxJcda3x #murrayhill #river #views #balcony",FALSE,0,NA,2013-02-04 20:11:43,FALSE,NA,"298524253861584896",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",2,FALSE,FALSE,NA,NA
"Price Reduced, listed by @RuthReffkin: 210 West 78th St. #4D, 1BR, 1BA, 870sf - $649,000 http://t.co/2M2rG8kl #uws #coop #convertible",FALSE,0,NA,2013-02-01 16:41:00,FALSE,NA,"297384063680008193",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RealDirect",4,FALSE,FALSE,NA,NA
